report_id,duplicate_check,duplicate_rank,confidence,notes,error
5.0,FALSE,,0.9,,
27.0,FALSE,,0.95,,
39.0,TRUE,1,0.3563,Le immagini mostrano chiaramente lo stesso evento/scena/soggetto con la stessa disposizione e elementi distintivi.,
43.0,FALSE,,0.9,,
45.0,TRUE,1,0.9,"Le immagini mostrano lo stesso cumulo con stesse dimensioni, medesime rifiuti e contesto; la descrizione del report è imprecisa ma coerente.",
61.0,TRUE,3,0.9,"Le immagini mostrano lo stesso oggetto rifiutato con lo stesso contesto, e la descrizione del report corrisponde all'immagine. La posizione dell'oggetto non è identica nella prima immagine rispetto alla terza.",
102.0,FALSE,,0.95,,
108.0,FALSE,,0.9,,
129.0,TRUE,3,0.9,Le immagini mostrano lo stesso cumulo di rifiuti con la stessa disposizione e elementi distintivi come il cartone e il contenitore metallico.,
134.0,FALSE,,0.95,,
138.0,TRUE,2,0.8,"Le immagini mostrano lo stesso cumulo di rifiuti, con la stessa disposizione e il medesimo elemento distintivo; la descrizione è coerente.",
150.0,FALSE,,0.8,,
157.0,TRUE,3,0.8,Le immagini mostrano lo stesso cumulo con stessa disposizione e stesso elemento distintivo; la descrizione è coerente.,
164.0,FALSE,,0.6,,
166.0,FALSE,,0.9,,
175.0,FALSE,,0.6,,
177.0,TRUE,3,0.9,Le immagini mostrano lo stesso cumulo con stessi rifiuti e stessi elementi distintivi; la descrizione è coerente.,
183.0,TRUE,3,0.6,"Le immagini mostrano il medesimo oggetto rifiuti, un asse di legno, e hanno una simile disposizione con distinte parti visibili e sfondo comune.",
188.0,TRUE,1,0.9,Le immagini mostrano chiaramente lo stesso evento/scena con la stessa disposizione dei rifiuti e gli stessi elementi distintivi.,
194.0,TRUE,1,0.95,Le immagini mostrano lo stesso cumulo con la stessa disposizione e identici elementi distintivi; il testo descritivo del report è generico ma coerente con l'immagine.,
200.0,TRUE,3,0.95,Le immagini mostrano lo stesso evento con la stessa disposizione e molti elementi distintivi sono visibili; la descrizione è coerente.,
208.0,FALSE,,0.8,,
213.0,TRUE,2,0.8,Le immagini mostrano lo stesso cumulo con stessa disposizione e stessa elemento distintivo; la descrizione è coerente.,
219.0,TRUE,2,0.8,Le immagini mostrano lo stesso cumulo con stessa disposizione e stesso elemento distintivo; la descrizione è coerente.,
220.0,FALSE,,0.8,Le immagini mostrano un diverso contenuto di rifiuti e un diverso contesto.,
225.0,TRUE,2,0.8,"Le immagini mostrano lo stesso evento con distinte disposizioni, ma con simili oggetti rifiuti; la descrizione è coerente.",
255.0,TRUE,1,0.95,"Le immagini mostrano lo stesso evento con la stessa disposizione, lo stesso elemento distintivo (cumulo di rifiuti) e il contesto è simile. La descrizione del report 'patate' non aiuta a distinguerli poiché è generica.",
264.0,FALSE,,0.8,,
271.0,FALSE,,0.9,Non è possibile determinare se il report nel primo messaggio è un duplicato degli altri candidati a causa della mancanza di evidenze visive.,
274.0,FALSE,,0.6,,
285.0,FALSE,,0.9,,
