report_id,duplicate_check,duplicate_rank,confidence,notes,error
19.0,FALSE,,,,
30.0,TRUE,1,0.9,Le immagini mostrano lo stesso evento/scena con stesso elemento distintivo e medesimo contesto; la descrizione è coerente.,
34.0,TRUE,2,0.8,Le immagini mostrano lo stesso cumulo con stessa disposizione e stesso elemento distintivo; la descrizione è coerente.,
38.0,FALSE,,0.95,,
41.0,TRUE,3,0.7,Le immagini mostrano un contenitore simile con distinte disposizioni e elementi distintivi; la descrizione del report non è coerente con le immagini.,
44.0,TRUE,1,0.8,"Le immagini mostrano lo stesso evento con la stessa disposizione e elementi distintivi, compreso il panello di polistirolo e il pezzo di guaina per tetto.",
48.0,TRUE,3,0.8,"Le immagini mostrano lo stesso cumulo con stessa disposizione e stesso elemento distintivo, come un ammasso di rifiuti su uno strato di piastrelle.",
50.0,FALSE,,0.95,,
55.0,TRUE,2,0.8,Le immagini mostrano lo stesso cumulo con stessa disposizione e stesso elemento distintivo; la descrizione è coerente.,
65.0,FALSE,,0.9,Le immagini mostrano una simile scena di rifiuti ma con un diverso elemento distintivo (diversi tipi di rifiuti). La descrizione del report non è specifica e potrebbe essere generica o imprecisa.,
66.0,FALSE,,0.5,"L'immagine originale mostra un cumulo di rifiuti diversi da quelli presenti nelle immagini simili dalla knowledge base. Queste ultime mostrano rifiuti identificabili come 'waste not identifiable', mentre l'immagine originale mostra sacchi neri che potrebbero essere altri tipi di rifiuti non identificabili. La descrizione del report è generica e non fornisce informazioni specifiche sui rifiuti presenti nell'immagine originale.",
80.0,TRUE,1,0.95,Le immagini mostrano lo stesso evento con il medesimo oggetto rifiuti e la stessa disposizione; la descrizione del report è generica ma coerente.,
87.0,TRUE,1,0.9,"Le immagini mostrano lo stesso contenitore, con stesse dimensioni e forma, il cui contenuto è identificabile come rifiuti inorganici.",
120.0,TRUE,3,0.5,"Le immagini mostrano lo stesso contenitore di rifiuti, con stesse tavole di legno e vetri. La disposizione e la forma sono simili ma ci sono alcune differenze nella disposizione dei rifiuti tra le due immagini.",
123.0,FALSE,,0.95,,
131.0,FALSE,,0.5,"Le immagini mostrano un contenitore simile con materiali simili (tamponi) e la descrizione è generica, ma la disposizione, l'angolo e la qualità non sono perfettamente identici.",
162.0,TRUE,3,0.8,Le immagini mostrano lo stesso cumulo con la stessa disposizione e lo stesso elemento distintivo; la descrizione è coerente.,
165.0,TRUE,3,0.8,"Le immagini mostrano uno stesso accumulo di rifiuti con la stessa disposizione e diversi elementi distintivi, come il contesto circostante.",
167.0,FALSE,,0.8,"La descrizione del report include tessuti, medicinali, tessere sanitarie e materiale edile, ma non sembra essere lo stesso caso dei candidati recuperati dalla knowledge base che mostrano solo rifiuti in un luogo o altro. La disposizione, l'elemento distintivo e il contesto sono diversi tra le immagini del report originale e quelle simili della KB.",
179.0,FALSE,,0.9,,
181.0,FALSE,,0.9,,
187.0,FALSE,,0.95,,
189.0,FALSE,,0.95,,
191.0,TRUE,3,0.9,Le immagini mostrano la stessa ruota con lo stesso contesto e il medesimo oggetto rifiuti; la descrizione del report ('una ruota') è coerente.,
218.0,FALSE,,0.8,,
229.0,FALSE,,0.7,,
234.0,TRUE,3,0.6,"Le immagini mostrano lo stesso cumulo con distinte disposizioni e elementi distintivi, ma la descrizione del report è generica e non supporta la conclusione definitiva se si tratti di stessi rifiuti o eventi.",
240.0,FALSE,,0.95,,
279.0,FALSE,,0.6,"Le immagini mostrano lo stesso tipo di rifiuti (plastic, glass, electronic appareil) e hanno uno sfondo simile, ma ci sono variazioni nella disposizione e nell'elemento distintivo presente sul cumulo.",
304.0,FALSE,,0.95,Le immagini mostrano oggetti diversi e la descrizione del report non fornisce informazioni sufficienti per determinare la presenza di un duplicato.,
313.0,TRUE,3,0.8,"Le immagini mostrano lo stesso tipo di contenuto, con la stessa posizione del rifiuto e la stessa forma. La descrizione del report non è abbastanza precisa per distinguere il caso dal contenuto visivo.",
